id,next_arrive_time
210721,90.57215666574484
210722,95.81674383628706
210723,88.08213987133058
210724,85.0647232603369
210725,104.79340466287977
210726,103.09255759554799
210727,100.07143402646761
210728,107.9159234908584
210729,116.1190988413291
210730,110.46771895803977
210731,94.14801152328437
210732,93.76520811588853
210733,85.78896776316105
210734,92.23589034362521
210735,110.45561930867552
210736,87.7732660073234
210737,92.70077677757945
210738,98.81892005367263
210739,95.98708259609703
210740,113.4323286638537
210741,118.00708165169635
210742,109.43247070597135
210743,98.75831636453222
210744,91.70217350187886
210745,100.56251284098835
210746,102.81604677787982
210747,96.77829298264987
210748,112.27627906888665
210749,86.07449153535708
210750,97.1688193748123
210751,86.21824678183475
210752,91.50139874844172
210753,96.5402491454297
210754,93.73232854138769
210755,99.31879714496608
210756,90.86784631779301
210757,99.50001469087147
210758,95.75290916224185
210759,106.44626506826899
210760,112.29346532195632
210761,129.23608197446447
210762,100.38009913901624
210763,90.57215666574484
210764,95.81674383628706
210765,88.08213987133058
210766,85.0647232603369
210767,104.79340466287977
210768,103.09255759554799
210769,100.07143402646761
210770,107.9159234908584
210771,116.1190988413291
210772,110.46771895803977
210773,94.14801152328437
210774,93.76520811588853
210775,85.78896776316105
210776,87.7732660073234
210777,97.25041231172509
210778,95.98708259609703
210779,113.4323286638537
210780,98.75831636453222
210781,91.50139874844172
210782,96.5402491454297
210783,93.73232854138769
210784,99.31879714496608
210785,90.86784631779301
210786,99.50001469087147
210787,95.75290916224185
210788,106.44626506826899
210789,112.29346532195632
210790,129.23608197446447
210791,97.7164249747293
210792,90.57215666574484
210793,95.81674383628706
210794,88.08213987133058
210795,85.0647232603369
210796,104.79340466287977
210797,103.09255759554799
210798,100.07143402646761
210799,107.9159234908584
210800,94.14801152328437
210801,93.76520811588853
210802,85.78896776316105
210803,92.23589034362521
210804,110.45942867203848
210805,87.77707537068636
210806,92.70458614094241
210807,98.82272941703559
210808,86.41507997219742
210809,113.43613802721666
210810,118.01089101505931
210811,98.76212572789518
210812,102.81985614124278
210813,96.78210234601283
210814,112.28008843224961
210815,86.07830089872004
210816,97.17262873817526
210817,86.22205614519771
210818,91.50520811180468
210819,96.54405850879266
210820,93.73613790475065
210821,99.32260650832905
210822,90.87165568115597
210823,99.50382405423443
210824,95.75671852560481
210825,106.45007443163195
210826,112.29727468531928
210827,129.23989133782743
210828,97.72023433809227
210829,90.5759660291078
210830,85.06853262369987
210831,104.79721402624273
210832,103.09636695891095
210833,100.07524338983058
210834,107.91973285422137
210835,116.12290820469207
210836,110.47152832140273
210837,94.15182088664733
210838,93.76901747925149
210839,85.79277712652402
210840,92.23969970698818
210841,121.34579805913381
210842,87.77707537068636
210843,92.70458614094241
210844,98.82272941703559
210845,95.99089195945999
210846,113.43613802721666
210847,102.81985614124278
210848,96.78210234601283
210849,112.28008843224961
210850,86.07830089872004
210851,97.17262873817526
210852,86.22205614519771
210853,91.50520811180468
210854,96.54405850879266
210855,93.73613790475065
210856,99.32260650832905
210857,90.87165568115597
210858,99.50382405423443
210859,95.75671852560481
210860,106.45007443163195
210861,112.29727468531928
210862,129.23989133782743
210863,100.3839085023792
210864,99.50175207469147
210865,97.72023433809227
210866,90.5759660291078
210867,95.82055319965002
210868,88.08594923469354
210869,85.06853262369987
210870,104.79721402624273
210871,103.09636695891095
210872,100.07524338983058
210873,107.91973285422137
210874,116.12290820469207
210875,110.47152832140273
210876,94.15182088664733
210877,93.76901747925149
210878,85.79277712652402
210879,92.23969970698818
210880,110.45942867203848
210881,87.77707537068636
210882,92.70458614094241
210883,97.25422167508805
210884,113.43613802721666
210885,98.76212572789518
210886,102.81985614124278
210887,96.78210234601283
210888,112.28008843224961
210889,86.07830089872004
210890,97.17262873817526
210891,86.22205614519771
210892,96.54405850879266
210893,93.73613790475065
210894,99.32260650832905
210895,90.87165568115597
210896,99.50382405423443
210897,95.75671852560481
210898,106.45007443163195
210899,112.29727468531928
210900,129.23989133782743
210901,100.3839085023792
210902,99.50175207469147
210903,97.72023433809227
210904,90.5759660291078
210905,95.82055319965002
210906,88.08594923469354
210907,85.06853262369987
210908,104.79721402624273
210909,103.09636695891095
210910,100.07524338983058
210911,107.91973285422137
210912,116.12290820469207
210913,110.47152832140273
210914,94.15182088664733
210915,93.76901747925149
210916,85.79277712652402
210917,92.23969970698818
210918,121.34579805913381
210919,87.77707537068636
210920,92.70458614094241
210921,98.82272941703559
210922,113.43613802721666
210923,118.01089101505931
210924,109.43628006933432
210925,102.81985614124278
210926,96.78210234601283
210927,112.28008843224961
210928,86.07830089872004
210929,97.17262873817526
210930,86.22205614519771
210931,91.50520811180468
210932,96.54405850879266
210933,93.73613790475065
210934,99.32260650832905
210935,90.87165568115597
210936,99.50382405423443
210937,95.75671852560481
210938,106.45007443163195
210939,112.29727468531928
210940,129.23989133782743
210941,100.3839085023792
210942,99.50175207469147
210943,97.72023433809227
210944,90.5759660291078
210945,95.82055319965002
210946,88.08594923469354
210947,85.06853262369987
210948,104.79721402624273
210949,103.09636695891095
210950,100.07524338983058
210951,107.91973285422137
210952,116.12290820469207
210953,110.47152832140273
210954,94.15182088664733
210955,93.76901747925149
210956,85.79277712652402
210957,92.23969970698818
210958,121.34579805913381
210959,87.77707537068636
210960,92.70458614094241
210961,98.82272941703559
210962,86.41507997219742
210963,102.81985614124278
210964,96.78210234601283
210965,112.28008843224961
210966,86.07830089872004
210967,97.17262873817526
210968,86.22205614519771
210969,91.50520811180468
210970,96.54405850879266
210971,93.73613790475065
210972,99.32260650832905
210973,90.87165568115597
210974,99.50382405423443
210975,95.75671852560481
210976,106.45007443163195
210977,90.5759660291078
210978,95.82055319965002
210979,104.79721402624273
210980,103.09636695891095
210981,94.15182088664733
210982,93.76901747925149
210983,85.79277712652402
210984,92.23969970698818
210985,103.11541377574031
210986,100.09429020665993
210987,107.93877967105072
210988,94.17086770347669
210989,87.79612218751572
210990,92.72363295777177
210991,98.84177623386495
210992,113.45518484404602
210993,118.02993783188867
210994,109.45532688616368
210995,102.83890295807214
210996,96.8011491628422
210997,112.29913524907897
210998,86.0973477155494
210999,97.19167555500462
211000,86.24110296202707
211001,91.52425492863404
211002,96.56310532562202
211003,93.75518472158001
211004,99.3416533251584
211005,90.89070249798533
211006,99.52287087106379
211007,95.77576534243417
211008,106.4691212484613
211009,112.31632150214864
211010,129.2589381546568
211011,100.40295531920856
211012,99.52079889152083
211013,97.73928115492163
211014,90.59501284593716
211015,95.83960001647938
211016,88.1049960515229
211017,85.08757944052923
211018,104.81626084307209
211019,103.11541377574031
211020,100.09429020665993
211021,107.93877967105072
211022,116.14195502152143
211023,110.49057513823209
211024,94.17086770347669
211025,93.78806429608085
211026,85.81182394335337
211027,92.25874652381754
211028,87.79612218751572
211029,92.72363295777177
211030,98.84177623386495
211031,113.45518484404602
211032,98.78117254472454
211033,102.83890295807214
211034,96.8011491628422
211035,112.29913524907897
211036,86.0973477155494
211037,97.19167555500462
211038,86.24110296202707
211039,96.56310532562202
211040,93.75518472158001
211041,99.3416533251584
211042,90.89070249798533
211043,99.52287087106379
211044,95.77576534243417
211045,106.4691212484613
211046,112.31632150214864
211047,129.2589381546568
211048,100.40295531920856
211049,99.52079889152083
211050,97.73928115492163
211051,90.59501284593716
211052,95.83960001647938
211053,88.1049960515229
211054,85.08757944052923
211055,104.81626084307209
211056,103.11541377574031
211057,100.09429020665993
211058,107.93877967105072
211059,116.14195502152143
211060,110.49057513823209
211061,94.17086770347669
211062,93.78806429608085
211063,85.81182394335337
211064,92.25874652381754
211065,121.36484487596317
211066,87.79612218751572
211067,92.72363295777177
211068,98.84177623386495
211069,86.43412678902678
211070,113.45518484404602
211071,118.02993783188867
211072,98.78117254472454
211073,102.83890295807214
211074,96.8011491628422
211075,112.29913524907897
211076,86.0973477155494
211077,97.19167555500462
211078,86.24110296202707
211079,96.56310532562202
211080,93.75518472158001
211081,99.3416533251584
211082,90.89070249798533
211083,99.52287087106379
211084,95.77576534243417
211085,106.4691212484613
211086,112.31632150214864
211087,99.52079889152083
211088,97.73928115492163
211089,90.59501284593716
211090,95.83960001647938
211091,88.1049960515229
211092,85.08757944052923
211093,104.81626084307209
211094,103.11541377574031
211095,100.09429020665993
211096,107.93877967105072
211097,116.14195502152143
211098,110.49057513823209
211099,94.17086770347669
211100,93.78806429608085
211101,85.81182394335337
211102,92.25874652381754
211103,121.36484487596317
211104,87.79612218751572
211105,92.72363295777177
211106,98.84177623386495
211107,96.00993877628935
211108,113.45518484404602
211109,98.78117254472454
211110,89.64670651758206
211111,102.83890295807214
211112,96.8011491628422
211113,112.29913524907897
211114,86.0973477155494
211115,97.19167555500462
211116,86.24110296202707
211117,96.56310532562202
211118,93.75518472158001
211119,99.3416533251584
211120,90.89070249798533
211121,99.52287087106379
211122,95.77576534243417
211123,106.4691212484613
211124,112.31632150214864
211125,129.2589381546568
211126,100.40295531920856
211127,99.52079889152083
211128,97.73928115492163
211129,90.59501284593716
211130,95.83960001647938
211131,88.1049960515229
211132,85.08757944052923
211133,104.81626084307209
211134,103.11541377574031
211135,100.09429020665993
211136,107.93877967105072
211137,116.14195502152143
211138,110.49057513823209
211139,94.17086770347669
211140,93.78806429608085
211141,85.81182394335337
211142,92.25874652381754
211143,121.36484487596317
211144,87.79612218751572
211145,113.45518484404602
211146,101.27977395954076
211147,104.76102542535227
211148,98.78117254472454
211149,102.83890295807214
211150,96.8011491628422
211151,112.29913524907897
211152,86.0973477155494
211153,97.19167555500462
211154,86.24110296202707
211155,91.52425492863404
211156,96.56310532562202
211157,93.75518472158001
211158,99.3416533251584
211159,90.89070249798533
211160,99.52287087106379
211161,95.77576534243417
211162,106.4691212484613
211163,112.31632150214864
211164,99.52079889152083
211165,97.73928115492163
211166,90.59501284593716
211167,85.08757944052923
211168,104.81626084307209
211169,107.93877967105072
211170,116.14195502152143
211171,110.49057513823209
211172,94.17086770347669
211173,93.78806429608085
211174,85.81182394335337
211175,92.25874652381754
211176,92.72363295777177
211177,93.7704221750464
211178,99.3568907786248
211179,90.90593995145173
211180,99.53810832453019
211181,95.79100279590057
211182,106.4843587019277
211183,112.33155895561504
211184,99.53603634498722
211185,97.75451860838803
211186,88.1202335049893
211187,85.10281689399562
211188,104.83149829653848
211189,103.1306512292067
211190,100.10952766012633
211191,107.95401712451712
211192,116.15719247498782
211193,110.50581259169849
211194,85.82706139681977
211195,92.27398397728393
211196,121.38008232942957
211197,87.81135964098212
211198,97.2885059453838
211199,96.02517622975574
211200,113.47042229751241
211201,98.79640999819094
211202,102.85414041153854
211203,96.81638661630859
211204,112.31437270254537
211205,86.25634041549347
211206,91.53949238210043
211207,96.57834277908842
211208,93.7704221750464
211209,99.3568907786248
211210,90.90593995145173
211211,99.53810832453019
211212,95.79100279590057
211213,106.4843587019277
211214,112.33155895561504
211215,129.2741756081232
211216,100.41819277267496
211217,90.61025029940356
211218,95.85483746994578
211219,88.1202335049893
211220,85.10281689399562
211221,104.83149829653848
211222,103.1306512292067
211223,100.10952766012633
211224,107.95401712451712
211225,116.15719247498782
211226,110.50581259169849
211227,94.18610515694309
211228,93.80330174954724
211229,85.82706139681977
211230,92.27398397728393
211231,87.81135964098212
211232,92.73887041123817
211233,104.77626287881867
211234,102.85414041153854
211235,96.81638661630859
211236,112.31437270254537
211237,86.1125851690158
211238,97.20691300847102
211239,86.25634041549347
211240,91.53949238210043
211241,96.57834277908842
211242,93.7704221750464
211243,99.3568907786248
211244,90.90593995145173
211245,99.53810832453019
211246,95.79100279590057
211247,106.4843587019277
211248,100.41819277267496
211249,90.61025029940356
211250,95.85483746994578
211251,88.1202335049893
211252,85.10281689399562
211253,104.83149829653848
211254,103.1306512292067
211255,100.10952766012633
211256,107.95401712451712
211257,116.15719247498782
211258,110.50581259169849
211259,94.18610515694309
211260,93.80330174954724
211261,85.82706139681977
211262,92.27398397728393
211263,121.38008232942957
211264,87.81135964098212
211265,92.73887041123817
211266,98.85701368733135
211267,118.04517528535507
211268,98.79640999819094
211269,102.85414041153854
211270,96.81638661630859
211271,112.31437270254537
211272,86.1125851690158
211273,97.20691300847102
211274,86.25634041549347
211275,96.57834277908842
211276,93.7704221750464
211277,99.3568907786248
211278,90.90593995145173
211279,99.53810832453019
211280,95.79100279590057
211281,106.4843587019277
211282,100.41819277267496
211283,99.53603634498722
211284,97.75451860838803
211285,90.61025029940356
211286,85.10281689399562
211287,104.83149829653848
211288,103.1306512292067
211289,116.15719247498782
211290,110.50581259169849
211291,94.18610515694309
211292,93.80330174954724
211293,85.82706139681977
211294,92.27398397728393
211295,110.49371294233424
211296,98.85701368733135
211297,113.47042229751241
211298,118.04517528535507
211299,102.85414041153854
211300,96.81638661630859
211301,112.31437270254537
211302,86.1125851690158
211303,97.20691300847102
211304,86.25634041549347
211305,96.57834277908842
211306,93.7704221750464
211307,99.3568907786248
211308,90.90593995145173
211309,99.53810832453019
211310,95.79100279590057
211311,106.4843587019277
211312,112.33155895561504
211313,99.53603634498722
211314,97.75451860838803
211315,90.61025029940356
211316,95.85483746994578
211317,88.1202335049893
211318,85.10281689399562
211319,104.83149829653848
211320,103.1306512292067
211321,100.10952766012633
211322,107.95401712451712
211323,116.15719247498782
211324,110.50581259169849
211325,94.18610515694309
211326,93.80330174954724
211327,85.82706139681977
211328,92.27398397728393
211329,110.49371294233424
211330,87.81135964098212
211331,92.73887041123817
211332,98.85701368733135
211333,113.47042229751241
211334,118.04517528535507
211335,89.90319282974815
211336,96.81638661630859
211337,97.20691300847102
211338,86.25634041549347
211339,91.53949238210043
211340,96.57834277908842
211341,93.7704221750464
211342,99.3568907786248
211343,90.90593995145173
211344,99.53810832453019
211345,95.79100279590057
211346,106.4843587019277
211347,90.61025029940356
211348,107.95401712451712
211349,116.15719247498782
211350,110.50581259169849
211351,94.18610515694309
211352,93.80330174954724
211353,85.82706139681977
211354,98.85701368733135
211355,102.90747149863455
211356,96.8697177034046
211357,112.36770378964138
211358,86.16591625611181
211359,97.26024409556703
211360,86.30967150258948
211361,96.63167386618443
211362,93.82375326214242
211363,99.41022186572081
211364,90.95927103854774
211365,99.5914394116262
211366,95.84433388299658
211367,106.53768978902372
211368,112.38489004271105
211369,99.58936743208324
211370,97.80784969548404
211371,90.66358138649957
211372,95.90816855704179
211373,88.17356459208531
211374,85.15614798109164
211375,104.8848293836345
211376,103.18398231630272
211377,100.16285874722234
211378,108.00734821161313
211379,116.21052356208384
211380,110.5591436787945
211381,94.2394362440391
211382,93.85663283664326
211383,85.88039248391578
211384,92.32731506437995
211385,121.43341341652558
211386,89.35828042241337
211387,110.54704402943025
211388,87.86469072807813
211389,92.79220149833418
211390,98.91034477442736
211391,96.07850731685176
211392,113.52375338460843
211393,98.84974108528695
211394,89.71527505814447
211395,102.90747149863455
211396,96.8697177034046
211397,112.36770378964138
211398,86.16591625611181
211399,97.26024409556703
211400,86.30967150258948
211401,91.59282346919645
211402,96.63167386618443
211403,93.82375326214242
211404,99.41022186572081
211405,90.95927103854774
211406,99.5914394116262
211407,95.84433388299658
211408,106.53768978902372
211409,112.38489004271105
211410,129.3275066952192
211411,97.80784969548404
211412,90.66358138649957
211413,95.90816855704179
211414,88.17356459208531
211415,85.15614798109164
211416,104.8848293836345
211417,103.18398231630272
211418,100.16285874722234
211419,108.00734821161313
211420,116.21052356208384
211421,110.5591436787945
211422,94.2394362440391
211423,93.85663283664326
211424,85.88039248391578
211425,92.32731506437995
211426,121.43341341652558
211427,87.86469072807813
211428,92.79220149833418
211429,97.34183703247982
211430,113.52375338460843
211431,118.09850637245108
211432,98.84974108528695
211433,102.90747149863455
211434,96.8697177034046
211435,112.36770378964138
211436,86.16591625611181
211437,97.26024409556703
211438,86.30967150258948
211439,96.63167386618443
211440,93.82375326214242
211441,99.41022186572081
211442,90.95927103854774
211443,99.5914394116262
211444,95.84433388299658
211445,106.53768978902372
211446,100.47152385977097
211447,99.58936743208324
211448,97.80784969548404
211449,90.66358138649957
211450,95.90816855704179
211451,88.17356459208531
211452,85.15614798109164
211453,104.8848293836345
211454,103.18398231630272
211455,100.16285874722234
211456,108.00734821161313
211457,116.21052356208384
211458,110.5591436787945
211459,94.2394362440391
211460,93.85663283664326
211461,85.88039248391578
211462,92.32731506437995
211463,121.43341341652558
211464,87.86469072807813
211465,113.52375338460843
211466,98.84974108528695
211467,91.79359822263359
211468,102.90747149863455
211469,96.8697177034046
211470,112.36770378964138
211471,86.16591625611181
211472,97.26024409556703
211473,86.30967150258948
211474,91.59282346919645
211475,96.63167386618443
211476,93.82375326214242
211477,99.41022186572081
211478,90.95927103854774
211479,99.5914394116262
211480,95.84433388299658
211481,106.53768978902372
211482,112.38489004271105
211483,129.3275066952192
211484,100.47152385977097
211485,99.58936743208324
211486,97.80784969548404
211487,90.66358138649957
211488,95.90816855704179
211489,88.17356459208531
211490,85.15614798109164
211491,104.8848293836345
211492,103.18398231630272
211493,100.16285874722234
211494,108.00734821161313
211495,116.21052356208384
211496,110.5591436787945
211497,94.2394362440391
211498,93.85663283664326
211499,85.88039248391578
211500,92.32731506437995
211501,110.54704402943025
211502,87.86469072807813
211503,92.79220149833418
211504,97.34183703247982
211505,113.52375338460843
211506,98.84974108528695
211507,102.90747149863455
211508,96.8697177034046
211509,112.36770378964138
211510,86.16591625611181
211511,97.26024409556703
211512,86.30967150258948
211513,96.63167386618443
211514,93.82375326214242
211515,99.41022186572081
211516,90.95927103854774
211517,99.5914394116262
211518,95.84433388299658
211519,106.53768978902372
211520,112.38489004271105
211521,129.3275066952192
211522,100.47152385977097
211523,99.58936743208324
211524,97.80784969548404
211525,90.66358138649957
211526,95.90816855704179
211527,88.17356459208531
211528,85.15614798109164
211529,104.8848293836345
211530,103.18398231630272
211531,100.16285874722234
211532,108.00734821161313
211533,116.21052356208384
211534,110.5591436787945
211535,94.2394362440391
211536,93.85663283664326
211537,85.88039248391578
211538,92.32731506437995
211539,121.43341341652558
211540,87.86469072807813
211541,100.65393756174308
211542,97.36469321267214
211543,113.54660956480075
211544,98.87259726547927
211545,102.93032767882687
211546,96.89257388359692
211547,97.28310027575935
211548,86.3325276827818
211549,96.65453004637675
211550,93.84660944233474
211551,99.43307804591313
211552,90.98212721874006
211553,99.61429559181852
211554,95.8671900631889
211555,106.56054596921604
211556,112.40774622290337
211557,129.35036287541152
211558,100.49438003996329
211559,99.61222361227556
211560,97.83070587567636
211561,90.6864375666919
211562,95.93102473723411
211563,88.19642077227763
211564,103.20683849649504
211565,100.18571492741466
211566,108.03020439180546
211567,116.23337974227616
211568,110.58199985898682
211569,94.26229242423142
211570,93.87948901683558
211571,85.9032486641081
211572,92.35017124457227
211573,110.56990020962257
211574,87.88754690827045
211575,92.8150576785265
211576,98.93320095461968
211577,113.54660956480075
211578,112.3905599698337
211579,86.18877243630413
211580,97.28310027575935
211581,86.3325276827818
211582,91.61567964938877
211583,96.65453004637675
211584,93.84660944233474
211585,99.43307804591313
211586,90.98212721874006
211587,99.61429559181852
211588,95.8671900631889
211589,106.56054596921604
211590,112.40774622290337
211591,129.35036287541152
211592,100.49438003996329
211593,99.61222361227556
211594,97.83070587567636
211595,90.6864375666919
211596,95.93102473723411
211597,88.19642077227763
211598,85.17900416128396
211599,104.90768556382682
211600,103.20683849649504
211601,100.18571492741466
211602,108.03020439180546
211603,116.23337974227616
211604,110.58199985898682
211605,94.26229242423142
211606,93.87948901683558
211607,85.9032486641081
211608,92.35017124457227
211609,110.56990020962257
211610,87.88754690827045
211611,113.54660956480075
211612,98.87259726547927
211613,102.93032767882687
211614,96.89257388359692
211615,112.3905599698337
211616,86.18877243630413
211617,97.28310027575935
211618,86.3325276827818
211619,91.61567964938877
211620,96.65453004637675
211621,93.84660944233474
211622,99.43307804591313
211623,90.98212721874006
211624,99.61429559181852
211625,95.8671900631889
211626,106.56054596921604
211627,112.40774622290337
211628,129.35036287541152
211629,100.49438003996329
211630,99.61222361227556
211631,97.83070587567636
211632,90.6864375666919
211633,95.93102473723411
211634,88.19642077227763
211635,85.17900416128396
211636,104.90768556382682
211637,103.20683849649504
211638,100.18571492741466
211639,108.03020439180546
211640,116.23337974227616
211641,110.58199985898682
211642,94.26229242423142
211643,93.87948901683558
211644,110.56990020962257
211645,87.88754690827045
211646,92.8150576785265
211647,98.93320095461968
211648,86.52555150978151
211649,113.54660956480075
211650,118.1213625526434
211651,98.87259726547927
211652,96.89257388359692
211653,112.3905599698337
211654,86.18877243630413
211655,97.28310027575935
211656,86.3325276827818
211657,91.61567964938877
211658,96.65453004637675
211659,93.84660944233474
211660,99.43307804591313
211661,90.98212721874006
211662,99.61429559181852
211663,95.8671900631889
211664,106.56054596921604
211665,112.40774622290337
211666,129.35036287541152
211667,97.83070587567636
211668,90.6864375666919
211669,95.93102473723411
211670,88.19642077227763
211671,85.17900416128396
211672,104.90768556382682
211673,103.20683849649504
211674,100.18571492741466
211675,108.03020439180546
211676,94.26229242423142
211677,93.87948901683558
211678,85.9032486641081
211679,92.35017124457227
211680,121.4562695967179
211681,89.3811366026057
211682,110.56990020962257
211683,87.88754690827045
211684,92.8150576785265
211685,98.93320095461968
211686,98.87259726547927
211687,91.81645440282591
211688,100.6767937419354
211689,102.93032767882687
211690,96.89257388359692
211691,112.3905599698337
211692,86.18877243630413
211693,97.28310027575935
211694,86.3325276827818
211695,91.61567964938877
211696,96.65453004637675
211697,93.84660944233474
211698,99.43307804591313
211699,90.98212721874006
211700,99.61429559181852
211701,95.8671900631889
211702,106.56054596921604
211703,112.40774622290337
211704,129.35036287541152
211705,100.49438003996329
211706,99.61222361227556
211707,97.83070587567636
211708,90.6864375666919
211709,95.93102473723411
211710,88.19642077227763
211711,85.17900416128396
211712,104.90768556382682
211713,103.20683849649504
211714,100.18571492741466
211715,94.26229242423142
211716,93.87948901683558
211717,85.9032486641081
211718,92.35017124457227
211719,87.94849672210694
211720,92.87600749236299
211721,98.99415076845617
211722,86.586501323618
211723,101.43214849413198
211724,98.93354707931576
211725,100.73278549437237
211726,102.99127749266336
211727,96.95352369743341
